Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,142.5000000000003,53,0.9995,0,23,5
2,1279.8999999999999,139,0.9990002500000001,403.61068534851074,63,28
3,591.8999999999995,61,0.9985007498750001,501.2575912475586,21,14
4,967.9999999999959,213,0.9980014995000627,527.0010630289713,108,22
5,742.3999999999991,63,0.9975024987503127,482.2756643295288,15,17
6,635.5999999999987,96,0.9970037475009376,570.8380470275879,50,15
7,427.1999999999962,166,0.9965052456271871,539.7489318847656,64,11
8,1517.7999999999995,224,0.9960069930043736,567.7597220284598,99,34
9,3826.6000000000563,879,0.9955089895078715,403.2614204406738,357,81
10,839.4999999999987,86,0.9950112350131176,409.76819749311966,21,19
11,484.3999999999993,111,0.9945137293956111,415.9708993094308,46,13
12,4211.600000000015,1000,0.9940164725309134,413.44007739257813,384,87
13,3992.5000000000655,770,0.993519464294648,330.26140732839315,306,84
14,2158.0000000000095,304,0.9930227045625007,341.1255287371184,117,46
15,144.5000000000002,40,0.9925261932102195,362.22948455810547,17,5
16,444.6999999999998,41,0.9920299301136144,352.2984882701527,14,11
17,2594.6000000000117,405,0.9915339151485576,346.36114838544063,150,56
18,1565.8999999999853,566,0.9910381481909833,380.8906008223413,277,35
19,2207.5000000000005,310,0.990542629116888,401.4689850440392,117,47
20,538.6999999999997,74,0.9900473578023296,298.50490088211865,40,14
21,596.3999999999995,28,0.9895523341234285,619.1751392909458,10,14
22,1220.5000000000005,210,0.9890575579563669,518.6145642838388,87,27
23,2962.300000000077,1000,0.9885630291773887,467.55542720794676,377,62
24,3818.3000000000657,916,0.9880687476628001,377.56166466458916,402,81
25,1597.699999999995,359,0.9875747132889687,426.21106253729926,166,35
26,489.4999999999993,76,0.9870809259323243,373.0181824533563,30,12
27,2025.3000000000038,180,0.9865873854693582,474.77376827663846,69,43
28,2323.700000000009,537,0.9860940917766235,435.2448176066081,228,50
29,3708.9000000000196,304,0.9856010447307353,479.8000459169087,109,77
30,2779.100000000038,507,0.98510824420837,401.85216810571865,203,59
31,1463.0999999999992,276,0.9846156900862658,537.0748837236046,95,32
32,432.199999999999,133,0.9841233822412228,703.1028170866125,46,12
33,4457.000000000092,1000,0.9836313205501022,401.115323059082,430,92
34,1212.599999999998,277,0.9831395048898272,350.0057940891811,99,27
35,1389.2000000000005,81,0.9826479351373822,481.79927716936385,28,30
36,243.9000000000001,43,0.9821566111698136,497.3359999223189,19,8
37,2055.6000000000145,311,0.9816655328642288,471.541751176883,134,44
38,4064.800000000064,966,0.9811747000977967,414.1854343887203,387,86
39,2800.200000000023,343,0.9806841127477479,489.7841135069381,156,59
40,2197.4000000000224,379,0.9801937706913741,452.75877083226254,149,47
41,1373.8000000000006,185,0.9797036738060285,617.3259652320374,79,30
42,833.4999999999981,111,0.9792138219691255,613.6865940093994,56,19
43,779.1999999999975,151,0.978724215058141,544.8587762933029,58,18
44,1704.199999999998,310,0.978234852950612,454.69397632892316,149,37
45,3855.500000000101,1000,0.9777457355241367,508.78881427001954,445,80
46,388.0999999999997,84,0.9772568626563747,243.44353230794272,36,10
47,2911.2000000000494,613,0.9767682342250465,496.3905846236588,277,62
48,639.7999999999997,76,0.976279850107934,364.3989538895456,28,15
49,1456.8000000000022,304,0.9757917101828801,457.4818118245978,130,32
50,2857.700000000041,1000,0.9753038143277888,533.5951278991699,423,60
51,93.90000000000032,44,0.974816162420625,692.6968702836471,19,4
52,1085.8000000000018,112,0.9743287543394147,617.6450696672712,32,24
53,4232.5000000000655,820,0.973841589962245,528.6484784196062,356,89
54,835.4999999999987,105,0.973354669167264,414.7075966729058,42,19
55,1050.3999999999917,331,0.9728679918326804,513.0260502459055,166,24
56,1028.699999999998,158,0.972381557836764,533.5345676422119,57,23
57,785.899999999998,103,0.9718953670578457,339.35868483323316,40,18
58,395.3999999999999,34,0.9714094193743169,383.0104793972439,13,11
59,1159.1999999999969,288,0.9709237146646298,658.7495494418674,121,26
60,386.99999999999983,89,0.9704382528072976,667.378626284392,43,10
61,1954.0000000000127,327,0.9699530336808939,768.2080172096811,134,43
62,485.1999999999987,104,0.9694680571640535,963.9677399855393,45,13
63,1718.9000000000021,230,0.9689833231354715,570.8632083761281,83,37
64,3212.400000000101,1000,0.9684988314739038,570.4741541748047,376,67
65,1325.3000000000002,184,0.9680145820581669,387.6770762567935,65,29
66,1955.0000000000014,319,0.9675305747671379,765.1855317115784,133,42
67,1195.6999999999907,362,0.9670468094797544,763.2287777911175,182,27
68,297.20000000000005,20,0.9665632860750146,263.25994873046875,9,9
69,2409.0000000000446,1000,0.9660800044319772,658.3651128845215,410,51
70,2703.400000000067,1000,0.9655969644297613,614.2675571594239,466,57
71,391.3999999999999,57,0.9651141659475465,631.0773712158203,31,10
72,4814.600000000043,971,0.9646316088645728,571.026198728585,385,101
73,3643.2000000000803,768,0.9641492930601405,496.9383188088735,302,77
74,45.800000000000125,27,0.9636672184136105,723.4905842372349,17,3
75,2754.8000000000284,673,0.9631853848044037,560.2563161906406,281,59
76,-2.6000000000000227,17,0.9627037921120016,216.4267364501953,10,2
77,1280.5999999999967,463,0.9622224402159457,530.3902881227691,233,29
78,756.999999999993,291,0.9617413289958378,879.9027092293517,140,18
79,730.6999999999971,132,0.9612604583313399,461.31312422318894,63,17
