Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,3704.000000000097,1000,0.9995,0,460,77
2,816.4999999999949,227,0.9990002500000001,169.11475535741462,109,19
3,870.0999999999956,218,0.9985007498750001,177.08535971335314,83,20
4,2059.7000000000085,299,0.9980014995000627,191.34350453252378,105,44
5,5109.199999999996,973,0.9975024987503127,163.88070292928603,437,107
6,2006.9000000000042,289,0.9970037475009376,196.00262506610383,144,43
7,640.099999999999,72,0.9965052456271871,265.07672087351483,28,15
8,2296.500000000004,369,0.9960069930043736,256.4454313655533,167,49
9,573.1999999999954,181,0.9955089895078715,310.9404075158894,89,14
10,1495.1999999999937,371,0.9950112350131176,294.41033875910097,179,33
11,1220.6000000000001,210,0.9945137293956111,441.7497507004511,85,27
12,2202.600000000007,345,0.9940164725309134,441.6486570054206,130,48
13,1165.9000000000037,250,0.993519464294648,491.89998205566405,93,26
14,593.5999999999995,47,0.9930227045625007,653.559878085522,18,15
15,774.5999999999974,179,0.9925261932102195,650.7149008639032,76,19
16,1889.100000000002,417,0.9920299301136144,706.082625427978,194,41
17,1082.6,125,0.9915339151485576,705.2531899414063,50,25
18,2564.100000000066,1000,0.9910381481909833,753.0522502288818,359,54
19,138.00000000000063,80,0.990542629116888,697.9390312194824,41,5
20,960.099999999994,268,0.9900473578023296,896.3717493085719,133,22
21,1776.3000000000043,497,0.9895523341234285,841.1927303567498,241,40
22,1991.5000000000155,442,0.9890575579563669,935.7007897838748,144,43
23,533.2999999999998,122,0.9885630291773887,1087.5756940998015,46,13
24,1328.1999999999991,154,0.9880687476628001,1207.5228699523134,66,29
25,345.8999999999997,33,0.9875747132889687,1532.9508472789419,9,9
26,2912.900000000077,1000,0.9870809259323243,1403.639045928955,371,61
27,984.4999999999993,108,0.9865873854693582,1337.8383871007848,48,22
28,293.3999999999998,48,0.9860940917766235,1671.452096303304,20,8
29,4009.800000000092,1000,0.9856010447307353,1447.0866386413575,402,83
30,194.30000000000013,38,0.98510824420837,1497.403813412315,20,7
31,1011.7999999999956,265,0.9846156900862658,1562.4932437536852,119,23
32,870.3999999999942,201,0.9841233822412228,1560.2342175535896,96,20
33,880.4999999999987,125,0.9836313205501022,1960.2866545410157,71,21
34,295.6999999999996,38,0.9831395048898272,1549.5371961091694,6,8
35,576.3999999999985,154,0.9826479351373822,2141.466607031884,83,14
36,1554.5000000000043,336,0.9821566111698136,2393.5890129634313,120,34
37,1569.9000000000044,574,0.9816655328642288,2264.566350531495,229,35
38,4958.7000000000435,1000,0.9811747000977967,2102.3762478027343,413,102
39,2459.600000000017,293,0.9806841127477479,2136.902900565606,112,52
40,147.10000000000008,23,0.9801937706913741,2689.7163006326427,8,5
41,3402.500000000043,691,0.9797036738060285,2218.1254060471974,285,72
42,637.5999999999982,88,0.9792138219691255,2234.8585850108752,37,15
43,1852.3999999999855,1000,0.978724215058141,2263.2663623657227,476,40
44,442.6999999999998,51,0.978234852950612,2233.2626510320924,24,11
45,1258.7000000000037,299,0.9777457355241367,2818.357856469808,115,28
46,2416.100000000008,243,0.9772568626563747,2692.0332347728586,97,52
47,2284.9000000000187,483,0.9767682342250465,2781.144750496369,170,49
48,3102.300000000054,685,0.976279850107934,3035.071976665859,293,66
49,3775.000000000041,555,0.9757917101828801,3430.9057359850085,197,79
50,1350.8999999999974,334,0.9753038143277888,3027.8999151355492,158,30
51,964.2999999999954,250,0.974816162420625,3294.722817626953,109,22
52,1517.9000000000033,892,0.9743287543394147,3155.2147556185187,430,35
53,1281.5000000000005,135,0.973841589962245,3320.7297932942706,51,28
54,2216.20000000003,619,0.973354669167264,3281.7115446962716,220,48
55,990.6999999999991,70,0.9728679918326804,4256.147063337054,25,22
56,1880.000000000016,821,0.972381557836764,3659.441375695251,380,42
57,3906.900000000052,1000,0.9718953670578457,3594.993309020996,431,81
58,2685.100000000027,463,0.9714094193743169,3194.7475331514493,187,58
59,535.6999999999991,97,0.9709237146646298,3585.256414354462,48,13
60,1578.500000000007,492,0.9704382528072976,4070.135423241592,225,35
61,2700.1000000000213,356,0.9699530336808939,3660.276455654187,145,57
62,1031.7999999999986,128,0.9694680571640535,4105.920578956604,55,23
63,2864.2000000000226,618,0.9689833231354715,4922.577277816229,242,61
64,1309.1999999999955,281,0.9684988314739038,4941.306370419539,128,30
65,936.7999999999981,99,0.9680145820581669,5758.084475122317,35,21
66,3881.9000000000487,828,0.9675305747671379,5008.599180359772,355,82
67,2714.4000000000233,613,0.9670468094797544,4236.267535111643,244,58
68,1178.299999999999,160,0.9665632860750146,4289.959674072265,58,27
69,2.8000000000014085,1000,0.9660800044319772,4629.443912841797,472,3
70,2184.200000000028,470,0.9655969644297613,4703.22663652136,190,47
71,2337.0000000000086,445,0.9651141659475465,5721.011663338308,187,50
72,1173.8000000000002,190,0.9646316088645728,6290.105567691201,73,26
73,1209.099999999998,304,0.9641492930601405,5205.394197965923,107,27
74,3253.1000000000927,1000,0.9636672184136105,5671.031805908203,469,68
75,1255.299999999998,640,0.9631853848044037,6386.571687889099,309,29
76,1278.3999999999992,150,0.9627037921120016,6401.5434163411455,68,28
77,5706.20000000002,1000,0.9622224402159457,6522.488823852539,438,117
78,1802.900000000008,336,0.9617413289958378,6250.327723911831,136,40
79,1105.000000000002,316,0.9612604583313399,5883.460254910626,136,25
80,245.20000000000005,35,0.9607798281021742,4080.438120814732,14,8
81,986.4999999999986,101,0.9602994381881231,6837.497009881652,35,23
82,3116.9000000000374,599,0.9598192884690291,8233.561193501213,234,66
83,1180.8999999999999,148,0.9593393788247946,7261.779767010663,45,26
84,1132.7999999999997,116,0.9588597091353822,8201.005232186153,57,26
85,673.9999999999969,178,0.9583802792808146,11913.330910671963,83,17
86,1029.8999999999999,139,0.9579010891411742,11990.69117791704,64,23
87,1871.6999999999998,205,0.9574221385966036,11140.343430830793,80,40
88,1622.3000000000002,197,0.9569434275273054,7226.0797943270145,82,35
89,590.5999999999996,75,0.9564649558135419,9641.402272135416,21,14
90,2551.300000000025,368,0.9559867233356352,10530.657288261082,120,54
91,2072.5000000000223,547,0.9555087299739674,9271.54501247929,230,45
92,838.999999999998,89,0.9550309756089804,9973.030385906777,22,20
93,884.8999999999975,111,0.954553460121176,6623.858053121481,41,21
94,1935.4000000000042,434,0.9540761833911156,8879.265050088206,214,42
95,1209.1999999999953,284,0.95359914529942,11574.93964826557,126,27
96,1789.9999999999995,421,0.9531223457267703,11090.886149281843,180,40
97,5513.299999999982,1000,0.952645784553907,10308.094237548828,367,113
98,1228.6999999999985,150,0.9521694616616301,9554.1231640625,64,28
99,2001.200000000012,352,0.9516933769307994,9727.520537636497,137,43
100,1716.1000000000045,572,0.951217530242334,9681.623746004972,268,38
101,2053.000000000004,331,0.9507419214772129,10676.274026092806,141,44
102,1986.600000000014,469,0.9502665505164744,10720.075514413147,167,43
103,1803.3000000000015,341,0.9497914172412162,13128.501156983139,128,39
104,2059.400000000009,295,0.9493165215325956,9791.224473649365,112,44
105,97.20000000000005,21,0.9488418632718294,11472.096423921132,8,5
106,1471.2999999999988,206,0.9483674423401935,13598.369892009254,82,33
107,1995.9000000000133,376,0.9478932586190235,14071.85419155689,167,43
108,197.50000000000006,18,0.9474193119897141,10144.072075737848,8,6
109,588.7999999999996,77,0.9469456023337193,14655.8441748681,36,15
110,3077.8000000000357,497,0.9464721295325524,19572.92116320973,226,65
111,1231.7000000000037,467,0.9459988934677862,17027.94828244195,217,28
112,4857.400000000008,1000,0.9455258940210524,14892.958443603515,426,100
113,1136.4999999999998,105,0.9450531310740419,15671.169075520833,32,25
114,1838.2000000000053,425,0.9445806045085049,14963.786367761948,194,40
115,932.7999999999984,127,0.9441083142062507,16574.168272484007,46,21
116,1175.6999999999996,172,0.9436362600491477,16466.558843568313,72,26
117,1120.799999999997,208,0.9431644419191232,13779.027724045973,86,25
118,3788.900000000063,784,0.9426928596981636,16636.72420019033,329,80
119,634.4999999999987,108,0.9422215132683146,18353.026010018806,49,15
120,1071.4999999999975,195,0.9417504025116805,19628.358185596957,91,24
121,1991.3000000000084,409,0.9412795273104247,18870.532361466612,180,43
122,727.7999999999976,168,0.9408088875467696,17202.892304920017,56,17
123,2875.8000000000334,519,0.9403384831029963,19081.634203960442,224,61
124,1609.4999999999986,623,0.9398683138614449,20700.865636442868,283,36
125,998.8999999999976,347,0.9393983797045142,18061.920740836635,166,23
126,1081.999999999999,133,0.938928680514662,22298.36782997533,49,24
127,5277.599999999984,883,0.9384592161744048,20609.230679435343,343,110
128,1809.400000000006,285,0.9379899865663176,21299.312523985747,122,39
129,3608.800000000048,630,0.9375209915730345,21437.485341486856,284,76
130,543.699999999999,45,0.937052231077248,24170.63244357639,20,13
131,972.6000000000015,189,0.9365837049617094,25364.320813698745,87,22
132,4063.200000000048,625,0.9361154131092286,22034.11165625,244,86
133,2016.5000000000164,610,0.9356473554026741,24255.942258741034,227,44
134,1612.3000000000015,266,0.9351795317249728,25560.875980233788,113,35
135,2862.1000000000067,276,0.9347119419591103,28322.120695694633,104,61
136,2608.300000000053,1000,0.9342445859881309,25859.973462402344,417,55
137,968.7999999999952,206,0.9337774636951368,30052.13017672937,108,22
138,2046.4000000000087,392,0.9333105749632893,23888.201214225926,146,44
139,1171.5999999999972,205,0.9328439196758077,31629.350724085365,81,26
140,1347.3999999999912,368,0.9323774977159699,32541.784805961277,159,31
141,3307.1000000000386,1000,0.9319113089671119,32570.88492919922,429,69
142,2145.5000000000123,384,0.9314453533126285,35031.01955668131,163,46
143,1520.800000000003,211,0.9309796306359722,29893.095763292356,83,33
144,285.9,96,0.9305141408206543,34385.62130737305,46,8
145,1413.9000000000026,250,0.9300488837502441,33657.0928984375,112,31
146,1553.8000000000077,342,0.9295838593083691,39690.82954130117,122,34
147,2808.30000000007,1000,0.929119067378715,33152.79239257812,417,59
148,1163.9999999999932,256,0.9286545078450257,35950.05672073364,106,26
149,2187.100000000015,431,0.9281901805911033,39624.03574989124,199,47
150,0.5000000000013155,1000,0.9277260855008077,33660.49344628906,495,3
151,1602.1000000000015,346,0.9272622224580573,40996.947135792994,135,35
152,4145.600000000055,735,0.9267985913468284,37519.171447172615,311,87
153,1323.2000000000023,195,0.926335192051155,34475.43522636218,74,29
154,788.5999999999989,87,0.9258720244551295,39888.26872306035,28,18
155,4366.900000000044,919,0.925409088442902,42410.11022723409,413,92
156,1077.9999999999977,156,0.9249463838986807,36507.503968850164,65,24
157,1183.099999999999,126,0.9244839107067314,39999.571684337796,45,26
158,782.0999999999964,134,0.9240216687513781,45467.16457264459,46,18
159,980.0999999999981,145,0.9235596579170025,42364.94236934267,55,23
160,-1.19999999999866,1000,0.923097878088044,42989.95916601562,512,3
161,2885.4000000000688,816,0.9226363291490001,42421.97477811926,331,62
162,149.00000000000003,10,0.9221750109844257,31777.8380859375,1,6
163,3749.000000000024,707,0.9217139234789336,45165.18820168847,304,79
164,1468.9999999999973,213,0.9212530665171942,42272.760302046656,99,32
165,2111.200000000004,281,0.9207924399839357,42686.86533515903,109,45
166,6120.099999999998,949,0.9203320437639437,46943.049437318885,352,127
167,4824.600000000026,889,0.9198718777420618,47224.55575413913,367,101
168,935.1999999999982,115,0.9194119418031909,41497.94481997283,35,21
169,343.1999999999998,48,0.9189522358322894,39051.25577799479,21,9
170,3310.400000000048,625,0.9184927597143733,49072.1326140625,272,71
171,3523.30000000008,906,0.9180335133345161,49494.0168505536,363,75
172,3766.3000000000493,594,0.917574496577849,56115.54056022464,245,79
173,969.4999999999964,213,0.9171157093295601,48663.11611007189,94,22
174,3102.5000000000186,336,0.9166571514748953,59037.27294049944,141,65
175,3124.400000000057,878,0.916198822899158,56088.85840956008,379,67
176,924.1999999999985,189,0.9157407234877085,68836.47516224372,71,21
177,1776.7000000000014,176,0.9152828531259647,62396.328235973015,59,38
178,2033.7000000000144,468,0.9148252116994018,59361.52035757212,197,44
179,2501.600000000013,358,0.9143677990935521,55340.05370002619,128,53
180,4955.499999999997,1000,0.9139106151940054,64013.358458984374,445,102
181,1525.9000000000037,181,0.9134536598864085,79654.91114899862,61,33
182,138.4000000000006,83,0.9129969330564653,101877.61499905873,35,5
183,-2.2999999999989975,1000,0.9125404345899372,65155.59077148438,523,3
184,1118.2000000000012,223,0.9120841643726423,64225.771519408634,97,25
185,490.2999999999997,69,0.911628122290456,83310.37038609601,29,13
186,96.80000000000013,22,0.9111723082293108,63737.636896306816,12,4
187,2903.1000000000377,682,0.9107167220751963,80959.49855663489,288,62
188,3255.900000000026,668,0.9102613637141588,81251.97326440868,275,69
189,1416.900000000002,242,0.9098062330323018,79956.25199347883,91,31
190,1607.1000000000038,303,0.9093513299157857,78182.03208152846,127,35
191,1409.7999999999993,291,0.9088966542508279,88705.44580917097,112,31
192,2776.5000000000396,527,0.9084422059237025,99883.89042857566,209,60
193,2132.000000000023,499,0.9079879848207407,82044.79573208917,183,46
194,976.7999999999961,172,0.9075339908283304,86149.67795012718,61,23
195,911.7999999999935,262,0.9070802238329163,93767.68052987834,122,21
196,3804.4000000000533,671,0.9066266837209999,99104.85662141393,286,80
197,3401.1000000000568,735,0.9061733703791394,97007.55575308249,255,72
198,2057.6000000000126,308,0.9057202836939499,98146.04145317573,117,44
199,1757.7000000000066,304,0.9052674235521029,120367.07509251645,121,38
200,146.90000000000015,24,0.9048147898403269,99768.61897786458,8,5
201,2745.9000000000055,708,0.9043623824454068,113475.33061606197,335,59
202,5058.800000000064,1000,0.9039102012541841,110018.76257226562,412,104
203,2997.3000000000225,366,0.9034582461535571,105740.5086343067,163,63
204,3021.900000000044,564,0.9030065170304803,122896.85656305408,219,64
205,769.199999999994,215,0.9025550137719651,107191.44033430233,95,18
206,-4.500000000000057,27,0.9021037362650792,99966.85214120371,20,2
207,3627.600000000048,519,0.9016526843969468,121759.36771059128,207,76
208,2017.2000000000035,243,0.9012018580547484,135290.46162872942,87,43
209,3538.8000000000193,443,0.900751257125721,115829.58144928048,170,75
210,2502.8000000000075,328,0.9003008814971583,124282.57448075457,145,53
211,90.20000000000024,63,0.8998507310564098,125335.0406125992,37,4
212,1326.6000000000001,171,0.8994008056908817,173711.22916666666,65,29
213,2207.9000000000065,307,0.8989511052880362,124361.80428033388,116,47
214,3509.800000000107,990,0.8985016297353923,136634.98114543877,414,75
