Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,2579.9000000000356,502,0.9995,0,201,55
2,890.899999999999,69,0.9990002500000001,0,24,20
3,2625.70000000003,544,0.9985007498750001,305.60648644488793,201,56
4,3262.0000000000296,618,0.9980014995000627,231.47215759252654,263,70
5,3240.2000000000235,432,0.9975024987503127,215.8090274422257,168,68
6,785.9999999999989,97,0.9970037475009376,267.00852801136136,44,18
7,-0.5999999999987405,1000,0.9965052456271871,201.95435458374024,506,3
8,1448.700000000005,367,0.9960069930043736,202.13785455272372,147,32
9,3257.300000000055,1000,0.9955089895078715,188.23674655914306,427,68
10,294.50000000000017,37,0.9950112350131176,348.81393473857156,20,8
11,4558.800000000062,1000,0.9945137293956111,244.3338756790161,412,94
12,341.6999999999999,57,0.9940164725309134,277.62884467944764,27,9
13,1574.300000000001,194,0.993519464294648,323.74356975752056,64,34
14,1825.3000000000034,181,0.9930227045625007,389.00820299011565,67,39
15,2282.7000000000153,475,0.9925261932102195,530.4810500616776,199,50
16,1121.6000000000024,203,0.9920299301136144,539.8812673033165,82,25
17,3789.900000000017,769,0.9915339151485576,506.71248736834184,333,81
18,340.8,60,0.9910381481909833,594.46234664917,34,9
19,1034.9999999999993,111,0.990542629116888,764.1929269051767,40,23
20,2812.700000000087,1000,0.9900473578023296,629.0226071166992,373,59
21,736.2999999999981,98,0.9895523341234285,671.6257040841239,40,18
22,742.3999999999991,59,0.9890575579563669,854.6532292770127,18,17
23,3246.700000000073,747,0.9885630291773887,762.5722339839501,288,69
24,194.50000000000017,36,0.9880687476628001,851.6065021091038,21,6
25,3355.7000000000658,664,0.9875747132889687,973.8225721795875,280,71
26,4732.699999999991,832,0.9870809259323243,885.9551712182852,342,100
27,2264.8000000000156,257,0.9865873854693582,871.8450645120228,96,48
28,2030.8000000000125,487,0.9860940917766235,919.6690739625778,207,44
29,996.499999999995,374,0.9856010447307353,1034.3943226044191,163,23
30,1214.3999999999965,250,0.98510824420837,1107.9580703125,108,27
31,887.899999999998,91,0.9846156900862658,1280.2239487197373,31,20
32,779.5999999999973,144,0.9841233822412228,1464.1096335517036,61,19
33,2561.100000000014,294,0.9836313205501022,1904.526096577547,97,54
34,1226.8999999999999,163,0.9831395048898272,1407.0523172390242,70,27
35,5309.19999999999,1000,0.9826479351373822,1604.6327413635254,408,109
36,2069.500000000005,228,0.9821566111698136,1539.3690245778937,79,44
37,763.8999999999938,271,0.9816655328642288,2304.642748618038,91,18
38,2139.3000000000106,433,0.9811747000977967,1959.8757557505548,176,46
39,-2.7999999999991116,1000,0.9806841127477479,2100.92929498291,528,3
40,1617.5000000000045,229,0.9801937706913741,1552.4980095609308,97,35
41,732.8999999999983,116,0.9797036738060285,2007.6239524052062,57,17
42,585.8000000000001,95,0.9792138219691255,2278.222536749589,49,14
43,2517.1000000000254,599,0.978724215058141,2353.1734739376825,232,54
44,1224.999999999999,174,0.978234852950612,2676.768482076711,77,27
45,1038.8,86,0.9777457355241367,2998.297644326853,27,23
46,4860.399999999997,1000,0.9772568626563747,3043.667315307617,396,100
47,1448.700000000002,364,0.9767682342250465,3182.467363630022,150,32
48,1727.999999999983,832,0.976279850107934,3268.815965285668,389,39
49,3388.0000000000573,797,0.9757917101828801,3063.9663236802317,325,72
50,2800.3000000000484,714,0.9753038143277888,2969.279443564535,284,60
51,246.10000000000002,29,0.974816162420625,6587.405218716325,12,7
52,293.3999999999999,47,0.9743287543394147,2855.9426737034573,21,8
53,1472.8000000000025,536,0.973841589962245,3720.645472853931,238,33
54,726.9999999999978,156,0.973354669167264,4461.25009781275,76,17
55,3889.200000000035,765,0.9728679918326804,3706.0691088707617,345,82
56,2252.900000000006,339,0.972381557836764,4298.923410421276,134,48
57,3.6000000000014314,1000,0.9718953670578457,4119.911307983399,464,3
58,2452.900000000084,1000,0.9714094193743169,3605.280573852539,471,52
59,791.9999999999998,59,0.9709237146646298,4707.255960755429,22,19
60,0.6000000000013608,1000,0.9704382528072976,3973.015642089844,494,3
61,5660.900000000023,1000,0.9699530336808939,3758.302338256836,391,116
62,-0.3999999999988174,1000,0.9694680571640535,3562.952268432617,504,3
63,3520.3000000000766,927,0.9689833231354715,4036.9014247988935,372,75
64,2085.3000000000125,446,0.9684988314739038,4057.246539607711,203,45
65,739.3999999999987,75,0.9680145820581669,4551.186533203125,32,17
66,2317.900000000033,580,0.9675305747671379,4396.112981125404,243,50
67,2304.3000000000575,650,0.9670468094797544,4231.980293719952,309,50
68,1675.9000000000012,178,0.9665632860750146,5011.982005601519,65,36
69,3208.7000000000885,993,0.9660800044319772,3963.6742194138264,422,69
70,2105.5000000000005,630,0.9655969644297613,4785.510630967882,316,46
