Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
109,2472.300000000082,885,0.9469456023337193,32058.30939596575,393,54
110,1662.8999999999999,268,0.9464721295325524,50461.13194161031,104,37
111,1336.5000000000005,104,0.9459988934677862,33159.065842848555,32,29
112,2328.200000000016,503,0.9455258940210524,34976.953165770996,216,50
113,3622.5000000000823,891,0.9450531310740419,41325.005660993615,385,78
114,776.3999999999979,159,0.9445806045085049,45283.794147995286,79,18
115,2657.20000000001,306,0.9441083142062507,60858.117347069034,123,57
116,2267.8000000000065,224,0.9436362600491477,51115.45793805803,100,48
117,4613.000000000006,632,0.9431644419191232,56231.78467878511,240,96
118,3056.5000000000355,644,0.9426928596981636,43009.01000370002,292,65
119,195.80000000000007,30,0.9422215132683146,49067.63483072917,14,6
120,239.29999999999978,76,0.9417504025116805,55912.87055407072,33,7
121,627.6999999999961,154,0.9412795273104247,58739.3225192776,70,15
122,833.5999999999982,117,0.9408088875467696,46428.17005542201,48,19
123,3147.800000000055,709,0.9403384831029963,71821.79393016132,315,67
124,1765.2000000000023,244,0.9398683138614449,69171.39796522797,106,38
125,345.69999999999993,35,0.9393983797045142,36021.165401785714,9,9
126,892.1999999999989,58,0.938928680514662,47092.05145474138,21,21
127,2417.000000000028,589,0.9384592161744048,66671.60263522655,242,52
128,3106.200000000086,1000,0.9379899865663176,71981.04148242188,438,65
129,1189.6999999999925,432,0.9375209915730345,89489.59104184751,172,28
130,0.40000000000106495,1000,0.937052231077248,68144.58850390626,496,3
131,1531.900000000002,131,0.9365837049617094,58131.502683683204,51,34
132,-0.30000000000001137,4,0.9361154131092286,249201.1806640625,0,3
133,537.4999999999987,93,0.9356473554026741,56016.957052251346,33,13
134,591.6999999999995,58,0.9351795317249728,98332.90530711207,26,15
135,3775.5000000000437,559,0.9347119419591103,107161.16520502571,187,79
136,783.3999999999975,127,0.9342445859881309,87202.5755874754,40,18
137,291.99999999999983,56,0.9337774636951368,139735.30419921875,26,8
138,1419.3000000000025,228,0.9333105749632893,105317.12794682017,80,31
139,1263.800000000001,272,0.9328439196758077,110891.63766659008,92,28
140,2264.5000000000055,268,0.9323774977159699,125980.41914937034,88,48
141,1356.3,297,0.9319113089671119,202216.0360637626,141,30
142,5063.700000000054,1000,0.9314453533126285,116906.0796796875,363,104
143,2865.7000000000116,920,0.9309796306359722,108006.99710003397,424,63
144,1368.4999999999977,213,0.9305141408206543,102058.851516652,104,30
145,3073.200000000092,883,0.9300488837502441,96336.21274906215,387,66
146,642.5999999999992,56,0.9295838593083691,105374.8859514509,19,15
147,4885.300000000045,826,0.929119067378715,109638.43753310382,322,102
148,1920.9000000000033,206,0.9286545078450257,139695.93160270024,86,41
149,1306.6999999999941,302,0.9281901805911033,135393.60752535184,133,29
150,1671.8000000000038,200,0.9277260855008077,155811.63705078125,83,37
151,1692.0000000000052,407,0.9272622224580573,140941.69266354424,174,37
152,2095.6000000000126,404,0.9267985913468284,155630.4228805693,142,45
153,1277.7999999999986,163,0.926335192051155,155994.39781441717,60,28
154,2864.200000000027,605,0.9258720244551295,182243.56369770144,255,61
155,1887.6000000000047,423,0.925409088442902,164593.50869902482,202,41
156,385.8999999999992,104,0.9249463838986807,130187.68381911058,38,10
157,2372.400000000035,526,0.9244839107067314,210412.82184232413,252,51
158,2355.8000000000134,294,0.9240216687513781,226987.3348878614,149,50
159,1923.5999999999992,533,0.9235596579170025,217208.69279139306,232,42
160,1140.8999999999999,72,0.923097878088044,215302.38406032987,20,25
161,1420.2999999999993,211,0.9226363291490001,185476.60867150474,88,31
162,840.899999999999,75,0.9221750109844257,217565.0765625,17,20
163,1356.1000000000033,330,0.9217139234789336,317555.12270359846,110,31
