Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,3607.500000000079,1000,0.9995,227.47814674051398,425,75
2,1675.1000000000015,190,0.9990002500000001,200.59416135152182,60,36
3,2940.300000000077,797,0.9985007498750001,214.84154861450196,301,63
4,1690.6000000000083,431,0.9980014995000627,221.44737317827014,164,37
5,531.5999999999989,135,0.9975024987503127,205.1957684685202,50,14
6,1558.9999999999986,304,0.9970037475009376,245.96486673857035,108,34
7,1279.7000000000007,145,0.9965052456271871,263.61770877322635,60,28
8,4006.2000000000426,1000,0.9960069930043736,241.96767764282225,438,83
9,2401.500000000007,342,0.9955089895078715,304.76309975912403,144,51
10,1658.500000000007,306,0.9950112350131176,273.39415929224583,110,36
11,2243.100000000002,407,0.9945137293956111,268.0744074653177,164,48
12,634.3999999999984,101,0.9940164725309134,310.28687697190503,57,15
13,1516.8000000000013,237,0.993519464294648,286.93332227071124,96,33
14,790.5999999999983,69,0.9930227045625007,319.5750452677409,26,18
15,142.50000000000034,49,0.9925261932102195,455.77291517991284,28,5
16,3207.8000000000716,1000,0.9920299301136144,336.53945570373537,422,67
17,2335.000000000023,458,0.9915339151485576,335.9984737230384,193,50
18,96.3000000000001,26,0.9910381481909833,238.09859357561385,13,4
19,586.099999999998,97,0.990542629116888,458.294069519043,44,14
20,585.1999999999985,111,0.9900473578023296,386.9964397975377,38,15
21,3082.8000000000216,486,0.9895523341234285,386.3651779675093,188,65
22,2039.8000000000147,448,0.9890575579563669,409.2770637784685,155,44
23,682.9999999999977,114,0.9885630291773887,295.0272521972656,58,16
24,1110.6999999999903,588,0.9880687476628001,388.70695941951,307,26
25,542.5999999999988,58,0.9875747132889687,228.92269694010417,17,13
26,2505.7000000000185,673,0.9870809259323243,392.069661021938,272,54
27,481.0999999999973,137,0.9865873854693582,383.6247290475028,53,12
28,1959.8000000000034,288,0.9860940917766235,414.3457378811306,116,42
29,-0.6999999999988554,1000,0.9856010447307353,441.35538549804687,507,3
30,636.2999999999976,100,0.98510824420837,225.5758544921875,39,15
31,2146.100000000015,378,0.9846156900862658,353.82286601819493,162,46
32,1226.4999999999984,175,0.9841233822412228,540.9047234275124,61,28
33,2273.200000000005,192,0.9836313205501022,379.2205508550008,77,48
34,247.70000000000005,18,0.9831395048898272,736.0136779785156,7,7
35,1621.2,208,0.9826479351373822,509.1424170274001,82,35
36,3462.3000000000775,1000,0.9821566111698136,393.73888778686523,377,72
37,936.7999999999993,96,0.9816655328642288,369.54820760091144,38,21
38,1957.800000000003,296,0.9811747000977967,362.76526636690704,127,43
39,2.1000000000012577,1000,0.9806841127477479,471.40691506958007,479,3
40,2233.8000000000166,463,0.9801937706913741,525.6137462813278,201,48
41,1327.3999999999987,161,0.9797036738060285,430.17910171136623,66,29
42,393.0999999999998,52,0.9792138219691255,536.5827108529897,19,10
43,297.3999999999999,21,0.978724215058141,326.00897725423175,7,8
44,803.9999999999906,345,0.978234852950612,360.2741906177038,116,19
45,2269.9000000000206,559,0.9777457355241367,423.49875722612654,244,49
46,1172.199999999997,201,0.9772568626563747,513.0127992817,78,27
47,0.8000000000013344,1000,0.9767682342250465,391.20123034667967,492,3
48,2698.1000000000163,372,0.976279850107934,381.68384789907805,149,57
49,2977.8000000000366,860,0.9757917101828801,427.5517087714617,364,64
50,188.40000000000026,79,0.9753038143277888,311.07351837158205,39,6
51,4456.400000000062,1000,0.974816162420625,490.1283056945801,436,92
52,2052.1000000000163,339,0.9743287543394147,400.47512808407055,141,45
53,2471.100000000013,550,0.973841589962245,454.2898553488911,240,53
54,3394.100000000023,397,0.973354669167264,396.30861373901365,163,71
55,3108.000000000082,1000,0.9728679918326804,393.21307998657227,420,65
56,-0.2999999999986953,1000,0.972381557836764,558.179274887085,503,3
57,4281.20000000004,837,0.9718953670578457,467.4063523065476,352,90
58,2006.3999999999971,1000,0.9714094193743169,403.06489739990235,436,43
59,1393.9000000000035,385,0.9709237146646298,493.44678929908986,178,31
60,1080.5999999999997,131,0.9704382528072976,365.73741612289894,64,25
61,-0.9999999999987337,1000,0.9699530336808939,484.7396482543945,510,3
62,3155.0000000001105,1000,0.9694680571640535,434.4104944458008,450,66
63,1783.1000000000051,457,0.9689833231354715,380.0812636665676,214,39
64,890.999999999999,70,0.9684988314739038,222.41878679063586,22,20
65,869.299999999994,226,0.9680145820581669,309.9585539165296,83,20
66,1655.8000000000052,632,0.9675305747671379,415.43169786960266,312,37
67,5022.900000000019,876,0.9670468094797544,437.88780078278285,397,105
68,2433.2000000000216,486,0.9665632860750146,539.386733821181,183,52
69,3456.400000000063,1000,0.9660800044319772,404.91707333374023,436,72
70,4196.500000000062,725,0.9655969644297613,358.88157662192543,312,88
71,2166.3000000000034,241,0.9651141659475465,465.4604257052062,98,46
72,393.7999999999997,47,0.9646316088645728,452.4455375671387,16,10
73,2148.0000000000164,685,0.9641492930601405,529.9025298273841,336,47
74,0.2000000000011404,1000,0.9636672184136105,499.06424783325195,498,3
75,1740.800000000009,432,0.9631853848044037,442.2745270905671,161,38
76,661.299999999997,269,0.9627037921120016,630.863551644718,120,16
77,1390.9999999999964,412,0.9622224402159457,448.47412546398573,180,31
78,1034.4999999999984,112,0.9617413289958378,525.8306775774274,44,23
79,3427.7000000000476,858,0.9612604583313399,560.7508276651072,366,73
80,980.4999999999991,130,0.9607798281021742,307.2219127308239,67,22
81,2285.500000000069,783,0.9602994381881231,549.1830872905498,363,50
82,-0.2999999999988833,1000,0.9598192884690291,534.6608348083496,503,3
83,244.19999999999982,46,0.9593393788247946,209.44732157389322,14,7
84,640.5999999999993,67,0.9588597091353822,1003.1911603142233,29,15
85,1967.4000000000042,232,0.9583802792808146,636.6570593735267,96,42
86,3021.0000000000364,553,0.9579010891411742,491.46762798501436,239,64
87,4390.600000000029,785,0.9574221385966036,606.2458903898442,310,92
88,-3.899999999998782,1000,0.9569434275273054,641.8192089233398,539,3
89,2951.4000000000365,688,0.9564649558135419,577.789392870526,299,63
90,486.1,91,0.9559867233356352,1120.1823650857677,50,12
91,2411.800000000008,262,0.9555087299739674,409.0166324268688,121,51
92,3833.3000000000898,836,0.9550309756089804,510.9825660304019,332,81
93,1210.7000000000016,280,0.954553460121176,799.2527098519462,114,28
94,3392.0000000000227,431,0.9540761833911156,554.830702110573,150,71
95,346.7,24,0.95359914529942,1243.2152913411458,10,9
96,1278.7000000000019,158,0.9531223457267703,850.4016641616821,56,29
97,2936.4000000000237,444,0.952645784553907,446.1198528392895,194,62
98,0.6000000000011964,1000,0.9521694616616301,555.5461895599366,494,3
99,434.6999999999981,100,0.9516933769307994,336.99951110839845,54,11
100,525.4000000000002,165,0.951217530242334,1039.0285201299757,83,13
101,1137.9999999999989,95,0.9507419214772129,1117.3520714441936,26,25
102,3001.2000000000166,360,0.9502665505164744,758.040246073405,130,63
103,1329.3999999999944,471,0.9497914172412162,671.9469524318889,237,30
104,2241.700000000026,420,0.9493165215325956,499.51072496686663,164,49
105,3047.6000000000167,370,0.9488418632718294,802.9553444975165,155,64
106,390.19999999999993,65,0.9483674423401935,1057.4747951731963,35,10
107,1997.2000000000107,369,0.9478932586190235,794.609980183263,160,43
108,1816.4999999999977,243,0.9474193119897141,1260.6160263311667,93,40
109,2028.7000000000285,514,0.9469456023337193,586.8527425130209,200,44
110,191.90000000000015,52,0.9464721295325524,229.96296574519232,31,6
