Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,1327.699999999998,159,0.9995,0,66,29
2,1997.9000000000005,370,0.9990002500000001,0,152,44
3,1713.3000000000034,270,0.9985007498750001,0,98,37
4,1107.3999999999971,294,0.9980014995000627,301.52107648952034,134,25
