Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
47,1213.8999999999924,612,0.9767682342250465,1701.3996673783445,250,29
48,1713.4000000000003,250,0.976279850107934,2036.6142360839845,117,37
49,785.2999999999972,111,0.9757917101828801,1629.5428835207279,38,18
50,2357.2000000000053,294,0.9753038143277888,2341.793610864756,135,51
51,1598.8999999999958,354,0.974816162420625,2222.977290439067,158,35
52,2035.3000000000106,462,0.9743287543394147,2049.872846463026,186,44
53,3222.50000000004,568,0.973841589962245,2255.1244368217363,208,68
54,3254.6000000000445,672,0.973354669167264,2161.2475763956704,283,69
55,1757.3000000000015,313,0.9728679918326804,2176.6268049246205,115,39
56,4121.300000000025,582,0.972381557836764,2244.7343108187015,206,86
57,1945.80000000001,397,0.9718953670578457,2395.8394689295696,147,42
58,1225.0000000000014,181,0.9714094193743169,2434.8507009263853,71,27
59,1890.7000000000096,419,0.9709237146646298,2425.3710142149275,175,41
60,99.5,6,0.9704382528072976,1756.2783813476562,1,4
61,425.400000000001,165,0.9699530336808939,3289.218661961411,83,11
62,885.5999999999972,111,0.9694680571640535,3560.4800816441443,35,20
63,2341.0000000000164,435,0.9689833231354715,3747.009910846579,156,50
64,877.4999999999856,487,0.9684988314739038,3851.497799851811,239,21
65,246.60000000000008,27,0.9680145820581669,2979.06775354456,9,7
66,2118.900000000004,232,0.9675305747671379,3595.2109182949725,80,46
67,1122.7000000000007,190,0.9670468094797544,3569.837730648643,85,25
68,2073.900000000014,537,0.9665632860750146,4271.879238817723,226,45
69,1080.0999999999974,144,0.9660800044319772,3715.8751669989692,56,24
70,1616.0000000000005,233,0.9655969644297613,5332.138894535441,109,35
71,1506.3999999999996,300,0.9651141659475465,5292.561912434896,137,34
72,395.5,32,0.9646316088645728,6070.434005737305,15,10
73,245.0,36,0.9641492930601405,5438.002017550998,16,7
74,760.4999999999928,267,0.9636672184136105,6817.07087621796,130,18
75,0.7000000000013014,1000,0.9631853848044037,6585.097975341797,493,3
76,731.4999999999968,140,0.9627037921120016,4297.160294015067,46,17
77,1780.1000000000095,490,0.9622224402159457,6334.649175278021,211,39
78,437.79999999999825,84,0.9617413289958378,8612.807028634208,40,11
79,2856.700000000047,993,0.9612604583313399,6842.182781423086,441,62
80,2798.100000000029,376,0.9607798281021742,6972.130031179874,144,60
81,2080.400000000003,142,0.9602994381881231,6497.279982875771,56,44
82,443.6999999999995,50,0.9598192884690291,6280.618852539063,15,11
83,2107.300000000004,316,0.9593393788247946,7284.92414604863,112,46
84,791.3999999999991,62,0.9588597091353822,6905.965300529234,26,18
85,2631.1000000000267,490,0.9583802792808146,6791.4481011838325,200,56
86,689.4999999999985,86,0.9579010891411742,4437.961194415425,20,17
87,1476.8000000000015,170,0.9574221385966036,8472.99278349035,64,32
88,2429.50000000002,510,0.9569434275273054,6653.074092371324,197,52
89,688.3999999999994,83,0.9564649558135419,4178.9353262660015,34,16
90,2115.0000000000064,261,0.9559867233356352,6818.2922718735035,90,45
91,140.10000000000048,67,0.9555087299739674,9316.322994402984,33,5
92,3310.900000000099,1000,0.9550309756089804,9800.848320678711,391,69
93,285.6999999999997,94,0.954553460121176,8451.530863011138,50,8
94,638.2999999999982,87,0.9540761833911156,8098.602115324174,32,15
95,2020.6000000000013,211,0.95359914529942,11527.116884349081,84,44
96,932.9999999999991,126,0.9531223457267703,9449.123463464162,45,21
97,1756.4000000000012,313,0.952645784553907,12544.28857031874,124,39
98,1957.4000000000005,299,0.9521694616616301,13620.475247896635,128,42
99,1524.7000000000014,191,0.9516933769307994,8582.193779910422,63,34
100,2230.1000000000017,828,0.951217530242334,10532.7619780757,372,49
101,2282.3000000000725,848,0.9507419214772129,11614.479528607062,330,50
102,958.6000000000001,281,0.9502665505164744,9892.836371045096,134,22
103,411.999999999997,245,0.9497914172412162,12000.727124521683,136,12
104,1977.4000000000028,500,0.9493165215325956,10137.908032226562,228,43
105,1323.1000000000001,202,0.9488418632718294,11999.753674195545,69,29
106,626.099999999998,165,0.9483674423401935,12432.198697916667,76,15
107,1424.0000000000045,190,0.9478932586190235,14166.892152806333,71,31
108,3904.9000000000988,1000,0.9474193119897141,14027.905077148438,451,81
