Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
1,2193.9000000000524,759,0.9995,217.61230525751225,303,48
2,243.0999999999999,53,0.9990002500000001,207.10620825631278,18,7
3,927.3999999999962,157,0.9985007498750001,190.7996213912964,70,22
4,3356.1000000000377,668,0.9980014995000627,216.36353570401312,273,71
5,3579.5000000000437,511,0.9975024987503127,232.3231222331524,195,75
6,736.1999999999994,97,0.9970037475009376,261.55254943847655,43,17
7,2391.2000000000135,407,0.9965052456271871,294.4583615321739,182,51
8,861.5999999999924,284,0.9960069930043736,285.9699941285899,102,20
9,1219.1000000000008,215,0.9955089895078715,292.5377909342448,96,27
10,5454.600000000009,1000,0.9950112350131176,282.23914797973634,454,112
11,147.1000000000001,21,0.9945137293956111,378.72973378499347,9,5
12,4525.199999999988,889,0.9940164725309134,318.0231582573177,360,95
13,3959.600000000079,1000,0.993519464294648,305.65005111694336,404,82
14,1517.5000000000005,239,0.9930227045625007,279.6969622294108,87,33
15,4307.7000000000435,1000,0.9925261932102195,284.796128112793,423,89
16,2627.9000000000287,539,0.9920299301136144,314.3782873083044,184,56
17,388.79999999999967,79,0.9915339151485576,428.1998947143555,34,10
18,347.7,18,0.9910381481909833,359.7882568359375,7,9
19,887.0999999999983,92,0.990542629116888,372.0945696623429,39,20
20,935.899999999998,105,0.9900473578023296,662.2122045446325,37,21
21,4655.600000000074,1000,0.9895523341234285,398.13471810913086,444,96
22,949.6999999999991,334,0.9890575579563669,329.95555832272487,170,23
23,825.9999999999957,167,0.9885630291773887,433.05005645751953,74,19
24,1894.4000000000037,392,0.9880687476628001,423.6078312153719,166,41
25,147.6000000000001,19,0.9875747132889687,746.847265625,7,5
26,2985.700000000024,453,0.9870809259323243,424.7737055996008,191,64
27,1862.8000000000036,262,0.9865873854693582,458.2726565274325,111,40
28,2118.4000000000055,232,0.9860940917766235,464.7700019047178,85,46
29,3083.7000000000717,812,0.9856010447307353,554.7079270085678,353,66
30,777.5999999999975,147,0.98510824420837,476.56672214817354,79,18
31,1715.7000000000016,250,0.9846156900862658,485.11475675068203,94,37
32,1902.5000000000048,339,0.9841233822412228,445.52524719238284,137,41
33,2754.400000000045,679,0.9836313205501022,563.2878616333007,279,59
34,2690.7000000000194,432,0.9831395048898272,566.5077561272515,163,57
35,329.89999999999964,132,0.9826479351373822,746.2181516705137,70,9
36,2289.8000000000106,430,0.9821566111698136,624.3180768048322,174,49
37,3527.8000000000393,530,0.9816655328642288,552.2180017456973,193,74
38,1786.1000000000158,792,0.9811747000977967,529.9054771962792,349,40
